"id","price","brand","model","year","mileage","color","state","country","title_status"
1576,15100,ford,fusion,2019,30181,white,pennsylvania, usa,clean vehicle
1577,7200,ford,door,2013,82670,black,oklahoma, usa,clean vehicle
1578,15600,ford,fusion,2019,36305,gold,pennsylvania, usa,clean vehicle
1579,39700,ford,srw,2019,10475,white,oklahoma, usa,clean vehicle
1580,16000,ford,fusion,2019,34734,gray,pennsylvania, usa,clean vehicle
1581,7500,ford,door,2012,186713,black,oklahoma, usa,clean vehicle
1582,15500,ford,srw,2017,132150,white,oregon, usa,clean vehicle
1583,19000,ford,taurus,2019,12928,gray,pennsylvania, usa,clean vehicle
1584,5500,ford,door,2015,116539,silver,oklahoma, usa,clean vehicle
1585,38700,ford,drw,2018,59549,white,oklahoma, usa,clean vehicle
1586,21000,ford,taurus,2019,12174,red,pennsylvania, usa,clean vehicle
1587,28500,ford,door,2016,96129,white,oklahoma, usa,clean vehicle
1588,37200,ford,drw,2018,89809,white,oklahoma, usa,clean vehicle
1589,18500,ford,taurus,2019,18202,white,pennsylvania, usa,clean vehicle
1590,15000,ford,door,2015,128505,white,oklahoma, usa,clean vehicle
1591,37700,ford,drw,2017,43527,white,oklahoma, usa,clean vehicle
1592,22200,ford,transit,2019,15792,white,pennsylvania, usa,clean vehicle
1593,39950,ford,f-150,2019,9278,white,georgia, usa,clean vehicle
1594,37600,ford,drw,2017,41925,white,oklahoma, usa,clean vehicle
1595,18500,ford,taurus,2019,16924,white,pennsylvania, usa,clean vehicle
1596,10000,ford,door,2013,119869,silver,florida, usa,clean vehicle
1597,20500,ford,taurus,2019,17260,silver,pennsylvania, usa,clean vehicle
1598,5700,ford,door,2013,89490,white,florida, usa,clean vehicle
1599,21000,ford,transit,2019,40772,white,pennsylvania, usa,clean vehicle
1600,22500,ford,transit,2019,25623,white,pennsylvania, usa,clean vehicle
1601,29000,ford,f-150,2019,11669,white,colorado, usa,clean vehicle
1602,13200,ford,door,2013,138524,black,florida, usa,clean vehicle
1603,25500,ford,transit,2019,13644,white,pennsylvania, usa,clean vehicle
1604,25700,ford,door,2016,147935,white,texas, usa,clean vehicle
1605,18900,ford,doors,2015,44456,charcoal,new york, usa,clean vehicle
1606,31500,ford,wagon,2019,20357,black,pennsylvania, usa,clean vehicle
1607,45500,ford,door,2017,66366,black,florida, usa,clean vehicle
1608,11000,ford,door,2017,43532,gray,pennsylvania, usa,clean vehicle
1609,18288,ford,doors,2015,45218,gray,new york, usa,clean vehicle
1610,20000,ford,door,2017,85688,white,florida, usa,clean vehicle
1611,36600,ford,door,2016,58902,white,pennsylvania, usa,clean vehicle
1612,18299,ford,doors,2015,59869,silver,pennsylvania, usa,clean vehicle
1613,10000,ford,escape,2017,35021,silver,colorado, usa,clean vehicle
1614,4100,ford,door,2012,100264,silver,pennsylvania, usa,clean vehicle
1615,30995,ford,door,2015,157057,off-white,texas, usa,clean vehicle
1616,1750,ford,door,2012,181316,black,minnesota, usa,salvage insurance
1617,31500,ford,wagon,2019,23222,black,pennsylvania, usa,clean vehicle
1618,13500,ford,door,2016,87686,white,colorado, usa,clean vehicle
1619,7500,ford,door,2014,162918,blue,texas, usa,clean vehicle
1620,650,ford,door,2017,0,black,california, usa,salvage insurance
1621,22800,ford,wagon,2019,32526,white,pennsylvania, usa,clean vehicle
1622,11300,ford,door,2016,69402,white,colorado, usa,clean vehicle
1623,32700,ford,door,2014,76336,white,texas, usa,clean vehicle
1624,1350,ford,door,2012,163334,white,virginia, usa,salvage insurance
1625,21900,ford,wagon,2019,47628,white,pennsylvania, usa,clean vehicle
1626,11700,ford,door,2014,135283,orange,texas, usa,clean vehicle
1627,6500,ford,door,2014,147903,white,georgia, usa,salvage insurance
1628,9800,ford,door,2014,74181,black,colorado, usa,clean vehicle
1629,11000,ford,door,2014,77386,white,texas, usa,clean vehicle
1630,1150,ford,door,2014,123349,red,georgia, usa,salvage insurance
1631,13000,ford,cutaway,2013,136661,white,colorado, usa,clean vehicle
1632,5500,ford,door,2013,109600,silver,texas, usa,clean vehicle
1633,6000,ford,door,2014,125369,black,massachusetts, usa,salvage insurance
1634,11200,ford,door,2013,122861,blue,texas, usa,clean vehicle
1635,5000,ford,door,2016,110826,gray,massachusetts, usa,salvage insurance
1636,23400,ford,f-150,2019,12198,white,missouri, usa,clean vehicle
1637,13500,ford,door,2019,45512,red,massachusetts, usa,salvage insurance
1638,22900,ford,f-150,2019,15656,white,missouri, usa,clean vehicle
1639,20000,ford,fusion,2020,23984,silver,virginia, usa,clean vehicle
1640,22900,ford,f-150,2019,15821,white,missouri, usa,clean vehicle
1641,27000,ford,mustang,2020,12748,red,virginia, usa,clean vehicle
1642,54500,ford,expedition,2019,9865,blue,oklahoma, usa,clean vehicle
1643,20600,ford,fusion,2020,17858,black,virginia, usa,clean vehicle
1644,23500,ford,f-150,2019,6711,white,missouri, usa,clean vehicle
1645,53000,ford,expedition,2019,14939,blue,oklahoma, usa,clean vehicle
1646,23600,ford,transit,2019,15820,white,missouri, usa,clean vehicle
1647,33500,ford,wagon,2019,6140,silver,oklahoma, usa,clean vehicle
1648,24400,ford,edge,2019,25552,gray,virginia, usa,clean vehicle
1649,13000,ford,focus,2016,54984,black,west virginia, usa,clean vehicle
1650,48400,ford,max,2019,24783,black,virginia, usa,clean vehicle
1651,26500,ford,door,2014,148442,silver,west virginia, usa,clean vehicle
1652,46200,ford,max,2019,34191,white,virginia, usa,clean vehicle
1653,9300,ford,door,2013,82072,silver,west virginia, usa,clean vehicle
1654,13500,ford,door,2012,104559,white,west virginia, usa,clean vehicle
1655,27600,ford,edge,2019,13265,silver,virginia, usa,clean vehicle
1656,7400,ford,door,2013,133314,red,west virginia, usa,clean vehicle
1657,26500,ford,edge,2019,22458,gray,virginia, usa,clean vehicle
1658,26000,ford,door,2013,70106,white,west virginia, usa,clean vehicle
1659,24500,ford,edge,2019,23712,black,virginia, usa,clean vehicle
1660,2100,ford,door,2012,101848,red,west virginia, usa,clean vehicle
1661,16700,ford,ecosport,2019,14994,black,virginia, usa,clean vehicle
1662,17500,ford,edge,2015,59726,gray,missouri, usa,clean vehicle
1663,17000,ford,escape,2019,16448,gray,virginia, usa,clean vehicle
1664,22500,ford,door,2015,28801,black,oklahoma, usa,clean vehicle
1665,34500,ford,f-150,2019,28938,gray,michigan, usa,clean vehicle
1666,16600,ford,ecosport,2019,19022,black,virginia, usa,clean vehicle
1667,7500,ford,door,2014,93832,silver,missouri, usa,clean vehicle
1668,34500,ford,f-150,2019,25046,white,michigan, usa,clean vehicle
1669,25000,ford,edge,2019,22318,black,virginia, usa,clean vehicle
1670,36000,ford,f-150,2019,17301,gray,michigan, usa,clean vehicle
1671,23700,ford,edge,2019,27413,gray,virginia, usa,clean vehicle
1672,28600,ford,explorer,2019,39733,silver,michigan, usa,clean vehicle
1673,23500,ford,door,2013,74195,brown,oklahoma, usa,clean vehicle
1674,25300,ford,explorer,2019,44383,silver,michigan, usa,clean vehicle
1675,24900,ford,flex,2019,19151,white,virginia, usa,clean vehicle
1676,20300,ford,f-750,2012,188394,white,missouri, usa,clean vehicle
1677,23400,ford,fusion,2020,2452,gray,michigan, usa,clean vehicle
1678,14600,ford,fusion,2019,36252,silver,virginia, usa,clean vehicle
1679,25500,ford,f-150,2019,27136,silver,virginia, usa,clean vehicle
1680,14700,ford,fusion,2019,35951,white,virginia, usa,clean vehicle
1681,33700,ford,f-150,2019,35221,white,virginia, usa,clean vehicle
1682,33400,ford,f-150,2019,33808,gray,virginia, usa,clean vehicle
1683,34000,ford,f-150,2019,32022,black,michigan, usa,clean vehicle
1684,17500,ford,fusion,2019,34173,white,virginia, usa,clean vehicle
1685,14100,ford,fusion,2019,24272,white,michigan, usa,clean vehicle
1686,30000,ford,f-150,2019,19055,black,virginia, usa,clean vehicle
1687,16500,ford,fusion,2019,34822,red,michigan, usa,clean vehicle
1688,30600,ford,f-150,2019,15422,gray,virginia, usa,clean vehicle
1689,12800,ford,ecosport,2019,24765,silver,nevada, usa,clean vehicle
1690,26000,ford,wagon,2019,23019,white,virginia, usa,clean vehicle
1691,46000,ford,max,2019,38243,black,texas, usa,clean vehicle
1692,28500,ford,ranger,2019,16509,white,virginia, usa,clean vehicle
1693,24300,ford,edge,2019,18762,silver,nevada, usa,clean vehicle
1694,29000,ford,explorer,2019,28854,no_color,texas, usa,clean vehicle
1695,15300,ford,escape,2019,17392,black,nevada, usa,clean vehicle
1696,27900,ford,mustang,2019,13558,white,new mexico, usa,clean vehicle
1697,24700,ford,edge,2019,27082,black,nevada, usa,clean vehicle
1698,14400,ford,escape,2019,17510,black,texas, usa,clean vehicle
1699,15000,ford,ecosport,2019,24662,white,nevada, usa,clean vehicle
1700,17200,ford,door,2014,96076,black,florida, usa,clean vehicle
1701,12800,ford,ecosport,2019,22858,white,nevada, usa,clean vehicle
1702,46900,ford,explorer,2020,740,gray,virginia, usa,clean vehicle
1703,2800,ford,door,2013,110748,gray,florida, usa,clean vehicle
1704,16200,ford,escape,2019,25090,black,nevada, usa,clean vehicle
1705,25200,ford,escape,2020,7,black,virginia, usa,clean vehicle
1706,34800,ford,max,2019,34277,silver,nevada, usa,clean vehicle
1707,52000,ford,srw,2019,34527,white,texas, usa,clean vehicle
1708,26000,ford,door,2017,99923,white,texas, usa,clean vehicle
1709,40600,ford,expedition,2019,39170,white,nevada, usa,clean vehicle
1710,55000,ford,srw,2019,16569,no_color,texas, usa,clean vehicle
1711,5000,ford,door,2015,80612,black,texas, usa,clean vehicle
1712,36400,ford,max,2019,36616,black,nevada, usa,clean vehicle
1713,7500,ford,door,2015,92165,white,texas, usa,clean vehicle
1714,14700,ford,escape,2019,44778,silver,nevada, usa,clean vehicle
1715,43900,ford,explorer,2020,2089,no_color,south carolina, usa,clean vehicle
1716,6400,ford,door,2013,91652,red,texas, usa,clean vehicle
1717,41100,ford,expedition,2019,35801,silver,nevada, usa,clean vehicle
1718,23000,ford,door,2013,88781,white,texas, usa,clean vehicle
1719,13900,ford,escape,2019,36978,blue,nevada, usa,clean vehicle
1720,19000,ford,door,2012,189776,white,texas, usa,clean vehicle
1721,34800,ford,max,2019,35233,white,nevada, usa,clean vehicle
1722,22000,ford,door,2012,151641,white,texas, usa,clean vehicle
1723,16300,ford,escape,2019,37044,white,nevada, usa,clean vehicle
1724,18800,ford,escape,2019,15835,green,virginia, usa,clean vehicle
1725,13000,ford,cab,2012,201187,white,texas, usa,clean vehicle
1726,40900,ford,max,2019,41928,black,nevada, usa,clean vehicle
1727,47000,ford,expedition,2019,37059,gray,virginia, usa,clean vehicle
1728,12800,ford,door,2017,33763,red,wisconsin, usa,clean vehicle
1729,25500,ford,explorer,2019,29850,gray,nevada, usa,clean vehicle
1730,17800,ford,escape,2019,26675,black,virginia, usa,clean vehicle
1731,25700,ford,f-150,2019,17828,black,nevada, usa,clean vehicle
1732,17200,ford,escape,2019,29632,white,virginia, usa,clean vehicle
1733,35000,ford,srw,2019,11544,white,new jersey, usa,clean vehicle
1734,28800,ford,f-150,2019,21976,white,nevada, usa,clean vehicle
1735,39200,ford,max,2019,43617,black,tennessee, usa,clean vehicle
1736,13600,ford,escape,2019,49254,gray,pennsylvania, usa,clean vehicle
1737,24200,ford,f-150,2019,51589,black,nevada, usa,clean vehicle
1738,46900,ford,max,2019,41399,gray,virginia, usa,clean vehicle
1739,26500,ford,f-150,2019,11734,gray,pennsylvania, usa,clean vehicle
1740,24700,ford,explorer,2019,41628,silver,nevada, usa,clean vehicle
1741,12600,ford,focus,2017,15075,gray,new jersey, usa,clean vehicle
1742,31800,ford,f-150,2019,26591,red,nevada, usa,clean vehicle
1743,24500,ford,f-150,2019,22906,white,nevada, usa,clean vehicle
1744,26000,ford,f-150,2019,33462,white,virginia, usa,clean vehicle
1745,21000,ford,f-150,2017,32747,gray,pennsylvania, usa,clean vehicle
1746,22500,ford,f-150,2019,33717,white,nevada, usa,clean vehicle
1747,7700,ford,door,2017,85218,black,pennsylvania, usa,clean vehicle
1748,23100,ford,f-150,2019,23512,red,nevada, usa,clean vehicle
1749,9200,ford,door,2017,57853,white,pennsylvania, usa,clean vehicle
1750,19600,ford,mustang,2019,33324,gray,nevada, usa,clean vehicle
1751,11700,ford,door,2016,23803,black,pennsylvania, usa,clean vehicle
1752,27300,ford,mustang,2019,31260,blue,nevada, usa,clean vehicle
1753,14300,ford,edge,2016,69428,white,pennsylvania, usa,clean vehicle
1754,23600,ford,transit,2019,15755,white,nevada, usa,clean vehicle
1755,6200,ford,door,2016,90946,gray,pennsylvania, usa,clean vehicle
1756,22400,ford,wagon,2019,51370,white,nevada, usa,clean vehicle
1757,5700,ford,door,2016,99941,black,pennsylvania, usa,clean vehicle
1758,23600,ford,transit,2019,15456,white,nevada, usa,clean vehicle
1759,4600,ford,door,2016,141603,gray,pennsylvania, usa,clean vehicle
1760,37500,ford,srw,2019,2382,silver,nevada, usa,clean vehicle
1761,10700,ford,van,2016,99544,white,pennsylvania, usa,clean vehicle
1762,31900,ford,srw,2019,21546,black,nevada, usa,clean vehicle
1763,31600,ford,mustang,2019,16293,black,georgia, usa,clean vehicle
1764,12600,ford,escape,2018,40375,gray,nevada, usa,clean vehicle
1765,5300,ford,door,2013,143191,gray,pennsylvania, usa,clean vehicle
1766,3900,ford,fiesta,2018,363,blue,nevada, usa,clean vehicle
1767,13000,ford,edge,2015,59656,gray,florida, usa,clean vehicle
1768,11800,ford,ecosport,2018,37878,black,nevada, usa,clean vehicle
1769,24600,ford,edge,2019,20628,black,georgia, usa,clean vehicle
1770,14500,ford,door,2014,71205,black,florida, usa,clean vehicle
1771,24300,ford,explorer,2018,26186,silver,nevada, usa,clean vehicle
1772,12300,ford,fusion,2018,38157,white,nevada, usa,clean vehicle
1773,14800,ford,door,2016,30325,blue,new jersey, usa,clean vehicle
1774,17100,ford,mustang,2018,31561,silver,nevada, usa,clean vehicle
1775,6800,ford,door,2016,66655,no_color,new jersey, usa,clean vehicle
1776,20300,ford,explorer,2018,19029,blue,connecticut, usa,clean vehicle
1777,26300,ford,f-150,2018,11739,silver,new york, usa,clean vehicle
1778,22500,ford,door,2016,50423,silver,nevada, usa,clean vehicle
1779,41200,ford,srw,2019,25638,gray,tennessee, usa,clean vehicle
1780,20400,ford,door,2017,59798,gray,florida, usa,clean vehicle
1781,49900,ford,drw,2019,5035,black,virginia, usa,clean vehicle
1782,12100,ford,escape,2017,32284,silver,new york, usa,clean vehicle
1783,24000,ford,door,2016,40371,blue,florida, usa,clean vehicle
1784,9500,ford,escape,2017,107569,white,new york, usa,clean vehicle
1785,9000,ford,door,2017,96451,silver,new jersey, usa,clean vehicle
1786,9800,ford,escape,2017,94851,white,new jersey, usa,clean vehicle
1787,7800,ford,door,2017,108727,silver,connecticut, usa,clean vehicle
1788,17200,ford,f-150,2017,91979,white,new york, usa,clean vehicle
1789,18800,ford,explorer,2017,76258,gray,new york, usa,clean vehicle
1790,9800,ford,door,2014,147574,white,california, usa,clean vehicle
1791,7000,ford,door,2013,104764,gray,florida, usa,clean vehicle
1792,44000,ford,max,2019,16934,gray,nevada, usa,clean vehicle
1793,23400,ford,transit,2019,13822,white,texas, usa,clean vehicle
1794,30700,ford,transit,2019,5250,white,texas, usa,clean vehicle
1795,15600,ford,escape,2019,33451,black,south carolina, usa,clean vehicle
1796,22600,ford,f-150,2019,14291,white,texas, usa,clean vehicle
1797,22900,ford,f-150,2019,16725,white,south carolina, usa,clean vehicle
1798,22800,ford,f-150,2019,13002,white,texas, usa,clean vehicle
1799,22700,ford,f-150,2019,18902,white,south carolina, usa,clean vehicle
1800,23000,ford,f-150,2019,9732,white,texas, usa,clean vehicle
1801,22700,ford,f-150,2019,18947,white,south carolina, usa,clean vehicle
1802,23000,ford,f-150,2019,8402,white,north carolina, usa,clean vehicle
1803,34400,ford,f-150,2019,17450,gray,south carolina, usa,clean vehicle
1804,36500,ford,srw,2016,53986,gray,nevada, usa,clean vehicle
1805,23100,ford,f-150,2019,15848,white,south carolina, usa,clean vehicle
1806,23300,ford,f-150,2019,10770,white,south carolina, usa,clean vehicle
1807,22600,ford,f-150,2019,14587,white,north carolina, usa,clean vehicle
1808,4500,ford,door,2016,98625,gray,mississippi, usa,clean vehicle
1809,23000,ford,f-150,2019,10916,white,north carolina, usa,clean vehicle
1810,8000,ford,door,2014,107173,white,mississippi, usa,clean vehicle
1811,11500,ford,fiesta,2019,10134,silver,north carolina, usa,clean vehicle
1812,9400,ford,door,2017,43056,no_color,south carolina, usa,clean vehicle
1813,23000,ford,f-150,2019,10655,white,north carolina, usa,clean vehicle
1814,2800,ford,door,2012,173601,black,california, usa,clean vehicle
1815,22600,ford,transit,2019,14231,white,north carolina, usa,clean vehicle
1816,23000,ford,transit,2019,8985,white,north carolina, usa,clean vehicle
1817,5200,ford,door,2016,84338,black,south carolina, usa,clean vehicle
1818,19200,ford,door,2017,104290,gray,texas, usa,clean vehicle
1819,10100,ford,door,2017,45592,red,texas, usa,clean vehicle
1820,6200,ford,door,2015,103960,black,south carolina, usa,clean vehicle
1821,14000,ford,explorer,2016,110333,white,texas, usa,clean vehicle
1822,5000,ford,door,2015,138516,gray,south carolina, usa,clean vehicle
1823,9200,ford,door,2016,49094,red,texas, usa,clean vehicle
1824,14700,ford,door,2016,97526,black,texas, usa,clean vehicle
1825,3000,ford,door,2014,87420,silver,south carolina, usa,clean vehicle
1826,30200,ford,door,2015,67052,red,texas, usa,clean vehicle
1827,3800,ford,door,2013,58913,black,south carolina, usa,clean vehicle
1828,3200,ford,door,2013,999999,silver,south carolina, usa,clean vehicle
1829,21500,ford,van,2015,14482,no_color,texas, usa,clean vehicle
1830,4900,ford,door,2016,57084,white,california, usa,clean vehicle
1831,23000,ford,expedition,2017,90251,silver,colorado, usa,clean vehicle
1832,11200,ford,door,2014,97320,no_color,texas, usa,clean vehicle
1833,10400,ford,door,2014,80652,white,california, usa,clean vehicle
1834,13200,ford,door,2014,99816,black,texas, usa,clean vehicle
1835,5200,ford,door,2013,115429,silver,texas, usa,clean vehicle
1836,10500,ford,door,2015,85549,red,new jersey, usa,clean vehicle
1837,11900,ford,bus,2013,83030,white,california, usa,clean vehicle
1838,21200,ford,door,2014,130168,white,texas, usa,clean vehicle
1839,23500,ford,door,2013,80090,white,california, usa,clean vehicle
1840,4700,ford,door,2013,118593,white,texas, usa,clean vehicle
1841,11100,ford,door,2014,143704,blue,texas, usa,clean vehicle
1842,22000,ford,door,2015,53507,white,colorado, usa,clean vehicle
1843,14000,ford,door,2013,48408,black,colorado, usa,clean vehicle
1844,9200,ford,door,2013,109672,white,texas, usa,clean vehicle
1845,23300,ford,edge,2019,28549,silver,minnesota, usa,clean vehicle
1846,21700,ford,door,2012,114500,green,texas, usa,clean vehicle
1847,11200,ford,door,2012,67140,blue,texas, usa,clean vehicle
1848,11300,ford,escape,2018,42168,gray,north carolina, usa,clean vehicle
1849,4200,ford,cutaway,2015,80032,color:,illinois, usa,salvage insurance
1850,10900,ford,focus,2018,52240,green,north carolina, usa,clean vehicle
1851,42300,ford,max,2019,34874,gray,florida, usa,clean vehicle
1852,10500,ford,door,2014,119689,white,idaho, usa,salvage insurance
1853,43400,ford,max,2019,37355,gray,florida, usa,clean vehicle
1854,12500,ford,door,2016,100947,white,idaho, usa,salvage insurance
1855,15900,ford,escape,2019,26040,white,minnesota, usa,clean vehicle
1856,42500,ford,max,2019,36638,white,florida, usa,clean vehicle
1857,15000,ford,door,2015,137004,white,texas, usa,salvage insurance
1858,24700,ford,edge,2019,31794,blue,florida, usa,clean vehicle
1859,15500,ford,door,2015,131106,white,texas, usa,salvage insurance
1860,49000,ford,expedition,2019,22013,white,minnesota, usa,clean vehicle
1861,29000,ford,door,2017,42291,black,tennessee, usa,clean vehicle
1862,16800,ford,escape,2019,13155,white,florida, usa,clean vehicle
1863,51000,ford,max,2019,24869,red,minnesota, usa,clean vehicle
1864,16500,ford,escape,2019,18454,white,florida, usa,clean vehicle
1865,10000,ford,d,2016,16694,white,texas, usa,salvage insurance
1866,27900,ford,explorer,2019,28922,gray,florida, usa,clean vehicle
1867,23700,ford,edge,2019,23534,gray,florida, usa,clean vehicle
1868,20000,ford,dr,2012,24581,color:,california, usa,salvage insurance
1869,45600,ford,max,2019,35646,gray,florida, usa,clean vehicle
1870,6000,ford,cab,2012,129873,white,virginia, usa,salvage insurance
1871,15600,ford,escape,2019,28669,black,florida, usa,clean vehicle
1872,25000,ford,explorer,2017,32454,red,michigan, usa,clean vehicle
1873,28500,ford,explorer,2019,21800,black,florida, usa,clean vehicle
1874,8000,ford,cutaway,2014,231769,yellow,florida, usa,salvage insurance
1875,19990,ford,doors,2016,23796,black,connecticut, usa,clean vehicle
1876,34400,ford,max,2019,42506,gray,florida, usa,clean vehicle
1877,30999,ford,doors,2016,6249,shadow black,connecticut, usa,clean vehicle
1878,41000,ford,expedition,2019,47496,black,florida, usa,clean vehicle
1879,27999,ford,doors,2016,10700,gray,massachusetts, usa,clean vehicle
1880,42000,ford,expedition,2019,39604,black,florida, usa,clean vehicle
1881,8000,ford,cutaway,2013,250831,color:,new jersey, usa,salvage insurance
1882,29795,ford,doors,2016,7275,triple yellow tri-coat,connecticut, usa,clean vehicle
1883,24700,ford,edge,2019,8806,black,florida, usa,clean vehicle
1884,13995,ford,doors,2016,105115,gray,new jersey, usa,clean vehicle
1885,2900,ford,door,2015,57340,silver,florida, usa,clean vehicle
1886,35400,ford,max,2019,36167,white,florida, usa,clean vehicle
1887,24549,ford,doors,2016,44941,shadow black,new york, usa,clean vehicle
1888,8900,ford,door,2014,53102,silver,florida, usa,clean vehicle
1889,15800,ford,escape,2019,26637,black,florida, usa,clean vehicle
1890,18500,ford,doors,2016,45814,black,new york, usa,clean vehicle
1891,32000,ford,f-150,2019,17310,red,minnesota, usa,clean vehicle
1892,28300,ford,explorer,2019,24116,gray,florida, usa,clean vehicle
1893,10500,ford,d,2019,14128,blue,florida, usa,salvage insurance
1894,24970,ford,doors,2016,49882,green,new york, usa,clean vehicle
1895,13800,ford,fusion,2019,38964,blue,minnesota, usa,clean vehicle
1896,2580,ford,door,2012,102705,white,florida, usa,clean vehicle
1897,59975,ford,f-150,2019,71,white,florida, usa,clean vehicle
1898,2500,ford,door,2012,98620,white,indiana, usa,salvage insurance
1899,28990,ford,doors,2016,15825,triple yellow tri-coat,massachusetts, usa,clean vehicle
1900,50000,ford,max,2019,29499,blue,minnesota, usa,clean vehicle
1901,33800,ford,door,2014,100255,white,kentucky, usa,clean vehicle
1902,59975,ford,f-150,2019,174,black,florida, usa,clean vehicle
1903,2500,ford,door,2013,167552,gray,minnesota, usa,salvage insurance
1904,46999,ford,doors,2016,16956,magnetic metallic,new jersey, usa,clean vehicle
1905,16700,ford,fusion,2019,36896,black,minnesota, usa,clean vehicle
1906,34700,ford,door,2013,77281,white,kentucky, usa,clean vehicle
1907,28900,ford,f-150,2019,24795,black,florida, usa,clean vehicle
1908,30800,ford,doors,2016,16771,ruby red metallic tinted clearcoat,new jersey, usa,clean vehicle
1909,27100,ford,f-150,2019,28692,silver,minnesota, usa,clean vehicle
1910,13388,ford,door,2012,113821,black,louisiana, usa,clean vehicle
1911,26000,ford,f-150,2019,19793,blue,florida, usa,clean vehicle
1912,17900,ford,doors,2016,27940,shadow black,massachusetts, usa,clean vehicle
1913,23400,ford,flex,2019,24987,black,minnesota, usa,clean vehicle
1914,29800,ford,mustang,2016,18367,blue,illinois, usa,clean vehicle
1915,23700,ford,flex,2019,14109,gray,florida, usa,clean vehicle
1916,1725,ford,door,2012,158781,black,illinois, usa,salvage insurance
1917,33995,ford,doors,2016,27369,black,new jersey, usa,clean vehicle
1918,23500,ford,flex,2019,30208,white,minnesota, usa,clean vehicle
1919,32500,ford,explorer,2019,24024,black,florida, usa,clean vehicle
1920,2500,ford,door,2016,64999,blue,mississippi, usa,salvage insurance
1921,39000,ford,f-150,2019,8404,black,minnesota, usa,clean vehicle
1922,11000,ford,focus,2018,8884,gray,massachusetts, usa,clean vehicle
1923,32500,ford,explorer,2019,24126,black,florida, usa,clean vehicle
1924,800,ford,door,2012,129659,black,mississippi, usa,salvage insurance
1925,26900,ford,f-150,2019,31713,black,minnesota, usa,clean vehicle
1926,11200,ford,edge,2016,109996,gray,new york, usa,clean vehicle
1927,21000,ford,doors,2018,6821,red,new york, usa,clean vehicle
1928,32000,ford,f-150,2019,17867,red,minnesota, usa,clean vehicle
1929,7300,ford,door,2016,110253,black,connecticut, usa,clean vehicle
1930,12800,ford,escape,2018,39364,black,missouri, usa,clean vehicle
1931,24190,ford,doors,2018,4018,blue,massachusetts, usa,clean vehicle
1932,29100,ford,f-150,2019,21054,red,minnesota, usa,clean vehicle
1933,29000,ford,door,2017,48309,red,massachusetts, usa,clean vehicle
1934,17300,ford,door,2016,68666,black,new york, usa,clean vehicle
1935,19888,ford,doors,2018,34071,ingot silver metallic,new jersey, usa,clean vehicle
1936,31000,ford,f-150,2019,13600,white,minnesota, usa,clean vehicle
1937,37200,ford,door,2017,44956,black,massachusetts, usa,clean vehicle
1938,8600,ford,door,2016,72607,silver,new jersey, usa,clean vehicle
1939,24857,ford,doors,2018,33815,shadow black,massachusetts, usa,clean vehicle
1940,23500,ford,flex,2019,31491,gray,minnesota, usa,clean vehicle
1941,26100,ford,f-150,2018,32149,white,mississippi, usa,clean vehicle
1942,10800,ford,hybrid,2016,26654,blue,new york, usa,clean vehicle
1943,20995,ford,doors,2018,36637,white,new york, usa,clean vehicle
1944,29300,ford,f-150,2019,17000,white,minnesota, usa,clean vehicle
1945,33100,ford,f-150,2018,15960,gray,mississippi, usa,clean vehicle
1946,13800,ford,door,2016,40774,gray,new jersey, usa,clean vehicle
1947,19498,ford,doors,2018,40338,black,new york, usa,clean vehicle
1948,14900,ford,fusion,2019,40505,gray,minnesota, usa,clean vehicle
1949,8700,ford,door,2016,30735,black,massachusetts, usa,clean vehicle
1950,20600,ford,mustang,2019,33965,gray,florida, usa,clean vehicle
1951,5000,ford,door,2018,7339,white,oklahoma, usa,salvage insurance
1952,19995,ford,doors,2018,42470,white,new york, usa,clean vehicle
1953,14900,ford,fusion,2019,40670,silver,minnesota, usa,clean vehicle
1954,19500,ford,door,2016,41233,black,massachusetts, usa,clean vehicle
1955,24500,ford,wagon,2019,13162,white,florida, usa,clean vehicle
1956,15000,ford,fusion,2018,38744,white,california, usa,clean vehicle
1957,26985,ford,doors,2018,14023,black,new york, usa,clean vehicle
1958,31000,ford,f-150,2019,9741,white,minnesota, usa,clean vehicle
1959,24300,ford,explorer,2017,31017,silver,mississippi, usa,clean vehicle
1960,16800,ford,fusion,2019,37786,gray,florida, usa,clean vehicle
1961,17200,ford,mustang,2018,32415,white,california, usa,clean vehicle
1962,34995,ford,doors,2018,10421,ruby red,new york, usa,clean vehicle
1963,24300,ford,wagon,2019,29305,white,minnesota, usa,clean vehicle
1964,26400,ford,explorer,2017,51309,white,mississippi, usa,clean vehicle
1965,16800,ford,fusion,2019,38001,black,florida, usa,clean vehicle
1966,15500,ford,escape,2018,18849,black,california, usa,clean vehicle
1967,19440,ford,doors,2018,43269,silver,new york, usa,clean vehicle
1968,16700,ford,fusion,2019,36989,silver,minnesota, usa,clean vehicle
1969,29000,ford,door,2017,29320,blue,alabama, usa,clean vehicle
1970,16100,ford,hybrid,2019,34244,white,florida, usa,clean vehicle
1971,17200,ford,mustang,2018,32938,white,california, usa,clean vehicle
1972,20950,ford,doors,2018,40793,black,new hampshire, usa,clean vehicle
1973,46200,ford,door,2017,94741,no_color,alabama, usa,clean vehicle
1974,29400,ford,mustang,2019,25011,white,florida, usa,clean vehicle
1975,2825,ford,door,2014,363810,white,montana, usa,salvage insurance
1976,32999,ford,doors,2018,6881,shadow black,new jersey, usa,clean vehicle
